05/02/2011,15:55:37,1972.38
05/02/2011,15:55:48,1969.18
05/02/2011,15:55:59,1965.29
05/02/2011,15:56:09,1958.71
05/02/2011,15:56:20,1968.32
05/02/2011,15:56:30,1944.23
05/02/2011,15:56:41,1965.95
05/02/2011,15:56:52,1981.96
05/02/2011,15:57:02,957.52
05/02/2011,15:57:13,965.51
05/02/2011,15:57:23,1806.95
05/02/2011,15:57:33,1807.55
05/02/2011,15:57:44,1805.15
05/02/2011,15:57:54,1806.59
05/02/2011,15:58:05,1807.48
05/02/2011,15:58:15,1808.24
05/02/2011,15:58:25,1804.74
05/02/2011,15:58:36,1806.87
05/02/2011,15:58:46,1801.30
05/02/2011,15:58:57,2811.20
05/02/2011,15:59:07,1980.18
05/02/2011,15:59:18,1979.36
05/02/2011,15:59:29,1953.11
05/02/2011,15:59:39,1978.09
05/02/2011,15:59:50,1978.58
05/02/2011,16:00:00,1976.98
05/02/2011,16:00:11,1977.88
05/02/2011,16:00:21,1974.84
05/02/2011,16:00:32,1977.40
05/02/2011,16:00:43,1973.40
05/02/2011,16:00:53,1977.34
05/02/2011,16:01:04,1975.32
05/02/2011,16:01:15,2814.70
05/02/2011,16:01:25,2813.05
05/02/2011,16:01:36,2787.70
05/02/2011,16:01:46,2790.22
05/02/2011,16:01:57,2798.98
05/02/2011,16:02:08,2801.45
05/02/2011,16:02:18,2811.15
05/02/2011,16:02:29,2801.21
05/02/2011,16:02:39,2794.32
05/02/2011,16:02:50,2792.54
05/02/2011,16:03:00,2799.95
05/02/2011,16:03:11,1975.87
05/02/2011,16:03:22,1849.19
05/02/2011,16:03:32,1837.62
05/02/2011,16:03:43,1819.59
05/02/2011,16:03:53,1844.77
05/02/2011,16:04:04,1839.88
05/02/2011,16:04:14,1845.88
05/02/2011,16:04:25,1839.90
05/02/2011,16:04:35,1827.83
05/02/2011,16:04:45,819.63
05/02/2011,16:04:55,827.01
05/02/2011,16:05:06,829.83
05/02/2011,16:05:17,1658.31
05/02/2011,16:05:27,1670.00
05/02/2011,16:05:37,1655.35
05/02/2011,16:05:47,2427.09
05/02/2011,16:05:57,1726.00
05/02/2011,16:06:08,1753.62
05/02/2011,16:06:18,1734.10
05/02/2011,16:06:29,1749.10
05/02/2011,16:06:39,2743.48
05/02/2011,16:06:50,2735.51
05/02/2011,16:07:00,2740.64
05/02/2011,16:07:11,1905.42
05/02/2011,16:07:21,1907.76
05/02/2011,16:07:32,1905.38
05/02/2011,16:07:43,1904.17
05/02/2011,16:07:53,1912.70
05/02/2011,16:08:04,1910.27
05/02/2011,16:08:14,1907.33
05/02/2011,16:08:25,1906.90
05/02/2011,16:08:36,1931.49
05/02/2011,16:08:46,1911.85
05/02/2011,16:08:57,1841.33
05/02/2011,16:09:07,1824.22
05/02/2011,16:09:18,2666.33
05/02/2011,16:09:28,2633.39
05/02/2011,16:09:39,2658.27
05/02/2011,16:09:50,2659.14
05/02/2011,16:10:00,2656.83
05/02/2011,16:10:11,2673.71
05/02/2011,16:10:22,2688.42
05/02/2011,16:10:32,2678.85
05/02/2011,16:10:43,2680.41
05/02/2011,16:10:54,2674.15
05/02/2011,16:11:04,2671.73
05/02/2011,16:11:15,1837.36
05/02/2011,16:11:25,1833.57
05/02/2011,16:11:36,1832.35
05/02/2011,16:11:46,1821.57
05/02/2011,16:11:57,1828.97
05/02/2011,16:12:08,1832.14
05/02/2011,16:12:18,1832.61
05/02/2011,16:12:28,1824.17
05/02/2011,16:12:39,830.10
05/02/2011,16:12:49,820.34
05/02/2011,16:13:00,827.63
05/02/2011,16:13:10,818.98
05/02/2011,16:13:20,1671.50
05/02/2011,16:13:30,1664.38
05/02/2011,16:13:41,1665.49
05/02/2011,16:13:51,1657.42
05/02/2011,16:14:02,1663.97
05/02/2011,16:14:12,1650.48
05/02/2011,16:14:22,1642.52
05/02/2011,16:14:33,2660.03
05/02/2011,16:14:43,2654.61
05/02/2011,16:14:54,2668.59
05/02/2011,16:15:05,2667.05
05/02/2011,16:15:15,1832.37
05/02/2011,16:15:26,1832.48
05/02/2011,16:15:36,1826.36
05/02/2011,16:15:46,1820.60
05/02/2011,16:15:57,1833.23
05/02/2011,16:16:07,1838.36
05/02/2011,16:16:17,1836.62
05/02/2011,16:16:27,1814.10
05/02/2011,16:16:38,1818.09
05/02/2011,16:16:48,1827.57
05/02/2011,16:16:59,1784.85
05/02/2011,16:17:09,1828.67
05/02/2011,16:17:20,2671.12
05/02/2011,16:17:30,2669.07
05/02/2011,16:17:40,2666.25
05/02/2011,16:17:51,2661.51
05/02/2011,16:18:02,2663.76
05/02/2011,16:18:12,2647.97
05/02/2011,16:18:23,2641.27
05/02/2011,16:18:33,2668.18
05/02/2011,16:18:44,2659.11
05/02/2011,16:18:55,2650.18
05/02/2011,16:19:05,2644.06
05/02/2011,16:19:16,1798.93
05/02/2011,16:19:26,1820.82
05/02/2011,16:19:37,1824.97
05/02/2011,16:19:47,1814.24
05/02/2011,16:19:58,1821.46
05/02/2011,16:20:08,1817.84
05/02/2011,16:20:18,1812.57
05/02/2011,16:20:29,1815.63
05/02/2011,16:20:39,983.88
05/02/2011,16:20:50,983.20
05/02/2011,16:21:00,965.15
05/02/2011,16:21:11,975.82
05/02/2011,16:21:22,964.49
05/02/2011,16:21:31,1801.60
05/02/2011,16:21:42,1813.69
05/02/2011,16:21:52,1799.75
05/02/2011,16:22:02,1801.35
05/02/2011,16:22:13,1806.28
05/02/2011,16:22:24,1806.10
05/02/2011,16:22:34,2820.14
05/02/2011,16:22:45,2805.01
05/02/2011,16:22:55,2803.49
05/02/2011,16:23:06,2803.64
05/02/2011,16:23:17,2804.35
05/02/2011,16:23:27,1970.52
05/02/2011,16:23:38,1971.75
05/02/2011,16:23:48,1974.76
05/02/2011,16:23:59,1971.66
05/02/2011,16:24:10,1964.99
05/02/2011,16:24:20,1988.52
05/02/2011,16:24:31,1969.13
05/02/2011,16:24:42,1970.68
05/02/2011,16:24:52,1972.38
05/02/2011,16:25:03,1961.34
05/02/2011,16:25:14,1972.85
05/02/2011,16:25:24,2823.52
05/02/2011,16:25:35,2794.58
05/02/2011,16:25:45,2812.78
05/02/2011,16:25:56,2794.08
05/02/2011,16:26:07,2788.71
05/02/2011,16:26:17,2800.17
05/02/2011,16:26:28,2802.14
05/02/2011,16:26:38,2725.55
05/02/2011,16:26:49,2811.61
05/02/2011,16:27:00,2810.62
05/02/2011,16:27:10,2809.91
05/02/2011,16:27:21,1979.48
05/02/2011,16:27:31,1979.61
05/02/2011,16:27:42,1976.70
05/02/2011,16:27:53,1965.42
05/02/2011,16:28:03,1968.33
05/02/2011,16:28:14,1973.84
05/02/2011,16:28:24,1969.97
05/02/2011,16:28:35,1974.25
05/02/2011,16:28:45,961.25
05/02/2011,16:28:56,959.46
05/02/2011,16:29:06,960.18
05/02/2011,16:29:16,959.78
05/02/2011,16:29:27,1807.35
05/02/2011,16:29:37,1805.51
05/02/2011,16:29:48,1801.93
05/02/2011,16:29:59,1803.15
05/02/2011,16:30:09,1801.24
05/02/2011,16:30:20,1798.80
05/02/2011,16:30:30,1801.97
05/02/2011,16:30:40,2809.91
05/02/2011,16:30:51,2814.29
05/02/2011,16:31:02,2805.93
05/02/2011,16:31:12,2667.60
05/02/2011,16:31:23,1847.72
05/02/2011,16:31:33,1835.71
05/02/2011,16:31:44,1842.91
05/02/2011,16:31:54,1843.09
05/02/2011,16:32:05,1847.05
05/02/2011,16:32:15,1842.67
05/02/2011,16:32:26,1841.04
05/02/2011,16:32:37,1845.25
05/02/2011,16:32:47,1843.30
05/02/2011,16:32:58,1846.80
05/02/2011,16:33:09,1844.84
05/02/2011,16:33:19,1844.98
05/02/2011,16:33:30,2683.46
05/02/2011,16:33:40,2676.87
05/02/2011,16:33:51,2681.71
05/02/2011,16:34:02,2678.27
05/02/2011,16:34:12,2675.26
05/02/2011,16:34:23,2681.29
05/02/2011,16:34:33,2677.97
05/02/2011,16:34:44,2678.50
05/02/2011,16:34:55,2765.42
05/02/2011,16:35:05,2759.18
05/02/2011,16:35:16,2760.00
05/02/2011,16:35:27,1922.55
05/02/2011,16:35:37,1920.26
05/02/2011,16:35:48,1921.24
05/02/2011,16:35:58,1918.74
05/02/2011,16:36:09,1921.00
05/02/2011,16:36:20,1924.24
05/02/2011,16:36:30,1924.51
05/02/2011,16:36:41,1919.36
05/02/2011,16:36:52,908.17
05/02/2011,16:37:03,906.85
05/02/2011,16:37:12,4057.06
05/02/2011,16:37:23,4042.26
05/02/2011,16:37:34,4882.64
05/02/2011,16:37:44,4872.94
05/02/2011,16:37:55,4788.32
05/02/2011,16:38:06,4784.93
05/02/2011,16:38:16,4783.13
05/02/2011,16:38:27,4782.56
05/02/2011,16:38:37,4783.85
05/02/2011,16:38:48,5769.53
05/02/2011,16:38:59,5774.28
05/02/2011,16:39:09,5775.07
05/02/2011,16:39:20,5773.29
05/02/2011,16:39:31,4953.38
05/02/2011,16:39:41,4956.75
05/02/2011,16:39:52,4955.80
05/02/2011,16:40:02,4956.24
05/02/2011,16:40:13,4947.10
05/02/2011,16:40:24,4940.45
05/02/2011,16:40:34,4936.74
05/02/2011,16:40:45,4934.63
05/02/2011,16:40:55,4935.25
05/02/2011,16:41:06,5028.13
05/02/2011,16:42:31,5922.23
05/02/2011,16:42:42,5920.53
05/02/2011,16:42:53,5914.12
05/02/2011,16:43:14,5911.87
05/02/2011,16:43:24,5903.89
05/02/2011,16:43:35,5909.75
05/02/2011,16:43:46,5106.78
05/02/2011,16:43:56,5091.02
05/02/2011,16:44:07,5109.02
05/02/2011,16:44:17,5106.00
05/02/2011,16:44:28,5111.34
05/02/2011,16:44:39,5108.96
05/02/2011,16:44:50,5110.83
05/02/2011,16:45:00,5104.53
05/02/2011,16:45:10,5107.60
05/02/2011,16:45:21,5133.33
05/02/2011,16:45:31,5104.60
05/02/2011,16:45:42,4937.29
05/02/2011,16:45:52,4928.18
05/02/2011,16:46:03,4934.80
05/02/2011,16:46:14,4932.04
05/02/2011,16:46:24,4927.41
05/02/2011,16:46:56,4932.65
05/02/2011,16:47:06,4922.58
05/02/2011,16:47:17,4941.86
05/02/2011,16:47:28,4940.34
05/02/2011,16:47:38,5311.08
05/02/2011,16:47:49,5116.26
05/02/2011,16:47:59,5115.01
05/02/2011,16:48:10,5111.79
05/02/2011,16:48:21,5105.07
05/02/2011,16:48:31,5103.44
05/02/2011,16:48:42,5104.41
05/02/2011,16:48:52,5260.21
05/02/2011,16:49:03,5280.12
05/02/2011,16:49:14,5273.59
05/02/2011,16:49:24,5269.39
05/02/2011,16:49:35,2301.33
05/02/2011,16:49:45,3122.10
05/02/2011,16:49:56,3112.14
05/02/2011,16:50:07,3113.19
05/02/2011,16:50:17,3110.54
05/02/2011,16:50:28,3095.63
05/02/2011,16:51:10,3089.15
05/02/2011,16:51:32,3105.49
05/02/2011,16:51:53,2269.52
05/02/2011,16:52:24,2283.43
05/02/2011,16:52:35,2258.06
05/02/2011,16:52:45,2262.00
05/02/2011,16:52:56,2250.32
05/02/2011,16:53:07,2260.87
05/02/2011,16:53:17,2271.92
05/02/2011,16:53:28,2261.87
05/02/2011,16:53:39,2252.08
05/02/2011,16:53:49,2722.84
05/02/2011,16:54:00,3098.13
05/02/2011,16:54:21,2084.51
05/02/2011,16:54:32,2088.36
05/02/2011,16:54:42,2082.91
05/02/2011,16:55:03,2098.36
05/02/2011,16:55:14,2075.31
05/02/2011,16:55:46,1249.23
05/02/2011,16:56:07,2268.43
05/02/2011,16:56:18,2248.31
05/02/2011,16:56:28,2243.49
05/02/2011,16:57:11,2248.48
05/02/2011,16:57:22,2244.25
05/02/2011,16:57:43,2244.03
05/02/2011,16:57:53,3075.15
05/02/2011,16:58:04,3076.76
05/02/2011,16:58:47,5092.95
05/02/2011,16:58:57,5068.63
05/02/2011,16:59:29,4928.92
05/02/2011,17:00:01,4109.48
05/02/2011,17:00:12,4114.76
05/02/2011,17:00:54,2110.06
05/02/2011,17:01:26,2106.40
05/02/2011,17:01:58,2941.17
05/02/2011,17:02:51,1923.15
05/02/2011,17:03:12,1935.19
05/02/2011,17:03:54,1168.75
05/02/2011,17:04:16,1149.27
05/02/2011,17:04:37,2204.61
05/02/2011,17:05:19,2189.60
05/02/2011,17:06:12,3037.82
05/02/2011,17:06:22,3029.55
05/02/2011,17:06:54,2935.64
05/02/2011,17:07:05,2951.25
05/02/2011,17:07:26,2959.39
05/02/2011,17:09:01,2114.48
05/02/2011,17:09:33,2113.89
05/02/2011,17:09:44,2113.98
05/02/2011,17:10:05,2946.97
05/02/2011,17:10:27,2942.96
05/02/2011,17:10:58,1926.57
05/02/2011,17:11:09,1938.07
05/02/2011,17:11:20,1933.98
05/02/2011,17:11:41,1940.37
05/02/2011,17:11:51,1939.39
05/02/2011,17:12:44,2111.24
05/02/2011,17:13:37,1992.26
05/02/2011,17:14:19,2816.25
05/02/2011,17:14:41,2763.11
05/02/2011,17:15:12,2771.15
05/02/2011,17:16:57,1913.34
05/02/2011,17:17:18,2062.33
05/02/2011,17:17:50,2073.73
05/02/2011,17:18:42,1886.71
05/02/2011,17:19:46,1901.00
05/02/2011,17:20:50,2080.42
05/02/2011,17:21:10,2063.26
05/02/2011,17:21:31,2063.18
05/02/2011,17:22:12,2897.05
05/02/2011,17:23:27,2889.19
05/02/2011,17:23:38,2904.11
05/02/2011,17:24:09,2066.91
05/02/2011,17:24:19,2082.98
05/02/2011,17:24:51,2093.86
05/02/2011,17:26:05,2093.11
05/02/2011,17:26:15,2934.47
05/02/2011,17:26:37,1903.13
05/02/2011,17:26:47,1901.94
05/02/2011,17:27:08,1904.26
05/02/2011,17:28:13,918.89
05/02/2011,17:28:34,1894.95
05/02/2011,17:29:56,1946.57
05/02/2011,17:31:00,2779.69
05/02/2011,17:31:53,2775.73
05/02/2011,17:32:24,1936.17
05/02/2011,17:32:45,2029.08
05/02/2011,17:32:55,1970.81
05/02/2011,17:33:16,2016.51
05/02/2011,17:33:26,2023.24
05/02/2011,17:33:37,2018.02
05/02/2011,17:33:47,2016.06
05/02/2011,17:34:50,1845.93
05/02/2011,17:35:00,1845.70
05/02/2011,17:35:11,1844.32
05/02/2011,17:35:42,1768.68
05/02/2011,17:36:13,931.60
05/02/2011,17:36:24,930.88
05/02/2011,17:36:44,1947.16
05/02/2011,17:37:46,1943.10
05/02/2011,17:37:56,1941.21
05/02/2011,17:38:17,1942.62
05/02/2011,17:39:53,2887.65
05/02/2011,17:40:04,2883.77
05/02/2011,17:40:46,2090.04
05/02/2011,17:40:57,2078.53
05/02/2011,17:42:33,2902.62
05/02/2011,17:42:43,2922.91
05/02/2011,17:43:15,1907.80
05/02/2011,17:43:36,1903.27
05/02/2011,17:43:47,1912.16
05/02/2011,17:46:58,3022.35
05/02/2011,17:47:19,2975.15
05/02/2011,17:47:41,3020.44
05/02/2011,17:47:51,3012.29
05/02/2011,17:48:02,2838.44
05/02/2011,17:48:23,2044.79
05/02/2011,17:48:44,1987.38
05/02/2011,17:48:55,2041.68
05/02/2011,17:49:06,2022.44
05/02/2011,17:49:16,2034.09
05/02/2011,17:49:27,2072.16
05/02/2011,17:49:49,2067.18
05/02/2011,17:51:13,2894.06
05/02/2011,17:51:34,1880.47
05/02/2011,17:51:45,1846.44
05/02/2011,17:51:55,1868.06
05/02/2011,17:52:17,1868.58
05/02/2011,17:52:48,1053.22
05/02/2011,17:52:59,1057.48
05/02/2011,17:53:09,1021.54
05/02/2011,17:54:34,2036.29
05/02/2011,17:55:17,2832.54
05/02/2011,17:56:00,2856.98
05/02/2011,17:56:32,2752.84
05/02/2011,17:56:42,1929.21
05/02/2011,17:56:53,1927.76
05/02/2011,17:57:03,1930.27
05/02/2011,17:57:45,1894.73
05/02/2011,17:58:06,1932.53
05/02/2011,17:58:27,1929.78
05/02/2011,17:58:48,2760.63
05/02/2011,17:59:20,2752.70
05/02/2011,17:59:52,2671.20
05/02/2011,18:00:03,2760.13
05/02/2011,18:00:13,1729.04
05/02/2011,18:00:44,928.48
05/02/2011,18:01:05,922.23
05/02/2011,18:02:07,2020.78
05/02/2011,18:02:17,2025.55
05/02/2011,18:02:27,2020.00
05/02/2011,18:02:59,2844.05
05/02/2011,18:03:41,2832.11
05/02/2011,18:03:52,2818.08
05/02/2011,18:04:34,2749.35
05/02/2011,18:04:44,2748.33
05/02/2011,18:05:05,1922.38
05/02/2011,18:05:26,1912.63
05/02/2011,18:05:47,1932.89
05/02/2011,18:05:57,1926.59
05/02/2011,18:06:07,1933.90
05/02/2011,18:06:17,1896.36
05/02/2011,18:07:42,2746.17
05/02/2011,18:08:03,2742.43
05/02/2011,18:08:24,2761.69
05/02/2011,18:08:35,1773.07
05/02/2011,18:09:06,947.12
05/02/2011,18:09:26,949.17
05/02/2011,18:09:46,934.76
05/02/2011,18:10:07,932.83
05/02/2011,18:11:10,3044.28
05/02/2011,18:11:20,4722.15
05/02/2011,18:11:31,3021.65
05/02/2011,18:11:42,4683.10
05/02/2011,18:11:52,3183.16
05/02/2011,18:12:03,2995.91
05/02/2011,18:12:13,4662.10
05/02/2011,18:12:24,3005.35
05/02/2011,18:12:34,4665.11
05/02/2011,18:12:45,3027.43
05/02/2011,18:12:56,4669.22
05/02/2011,18:13:06,4413.03
05/02/2011,18:13:38,4390.42
05/02/2011,18:13:59,4419.48
05/02/2011,18:14:31,4397.93
05/02/2011,18:14:52,4390.06
05/02/2011,18:15:45,5226.63
05/02/2011,18:16:07,5226.33
05/02/2011,18:16:17,6962.75
05/02/2011,18:16:28,5220.80
05/02/2011,18:16:50,5225.54
05/02/2011,18:17:00,6939.43
05/02/2011,18:17:11,4390.61
05/02/2011,18:17:32,6147.91
05/02/2011,18:18:15,5158.98
05/02/2011,18:23:14,4243.84
05/02/2011,18:31:23,4270.36
05/02/2011,18:31:44,5096.11
05/02/2011,18:31:55,5096.34
05/02/2011,18:32:05,5111.25
05/02/2011,18:32:16,5105.32
05/02/2011,18:32:26,5114.10
05/02/2011,18:32:37,3005.06
05/02/2011,18:32:48,3005.54
05/02/2011,18:32:58,3004.50
05/02/2011,18:33:09,2999.52
05/02/2011,18:33:19,2981.53
05/02/2011,18:33:30,3602.71
05/02/2011,18:33:41,2942.28
05/02/2011,18:33:51,2021.64
05/02/2011,18:34:02,2091.64
05/02/2011,18:34:13,2094.02
05/02/2011,18:35:27,2112.43
05/02/2011,18:35:38,1269.35
05/02/2011,18:35:48,1275.53
05/02/2011,18:35:59,2095.16
05/02/2011,18:36:09,2091.37
05/02/2011,18:36:20,2082.03
05/02/2011,18:36:31,2080.72
05/02/2011,18:36:41,2076.91
05/02/2011,18:36:52,2079.48
05/02/2011,18:37:03,2080.17
05/02/2011,18:37:13,2079.58
05/02/2011,18:37:34,3076.83
05/02/2011,18:37:45,4867.51
05/02/2011,18:38:06,2244.05
05/02/2011,18:38:17,4400.03
05/02/2011,18:38:28,4371.70
05/02/2011,18:38:38,4364.32
05/02/2011,18:38:49,4362.17
05/02/2011,18:39:21,6113.76
05/02/2011,18:39:42,4386.52
